canton,mes,anio,produccion,area,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,IMERG_PRECTOT,PRECTOTCORR_SUM,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,WS10M,WS2M
ALVARADO,febrero,2024,18.76,553.3524,18.13,11.39,25.1,0.73,0.73,0.75,-999.0,117.35,87.47,20.06,17.56,18.81,26.77,13.93,1.4,0.16
ALVARADO,marzo,2024,11.55,291.456,19.36,11.64,25.93,0.67,0.67,0.67,-999.0,64.52,81.79,21.74,17.86,19.8,30.59,14.21,1.18,0.15
ALVARADO,abril,2024,19.25,482.306,17.96,11.99,26.47,0.66,0.67,0.68,-999.0,171.48,83.24,21.64,18.02,19.83,29.97,14.95,1.28,0.14
ALVARADO,mayo,2024,51.835,1471.77,16.66,11.84,25.66,0.73,0.74,0.77,-999.0,785.07,87.56,22.37,19.77,21.07,29.0,16.76,0.82,0.14
ALVARADO,junio,2024,79.1,2394.1620000000003,15.57,11.89,25.55,0.95,0.97,0.96,-999.0,768.48,92.91,21.82,20.42,21.12,26.71,17.71,0.63,0.14
ALVARADO,julio,2024,86.8,2768.422,14.86,11.81,25.49,0.98,1.0,0.97,-999.0,539.28,93.1,21.36,19.96,20.66,26.2,16.85,0.93,0.12
ALVARADO,agosto,2024,64.69,1738.598,15.89,11.92,25.93,0.96,0.98,0.95,-999.0,201.52,90.32,21.32,19.35,20.33,26.39,17.28,0.82,0.13
ALVARADO,septiembre,2024,58.345,1559.331,14.69,11.7,25.47,0.96,0.98,0.95,-999.0,393.4,91.03,21.56,19.74,20.65,27.05,17.87,0.69,0.15
ALVARADO,octubre,2024,34.6535,1031.8039199999998,14.92,11.46,24.68,0.98,0.99,0.96,-999.0,384.18,93.06,21.15,19.76,20.45,26.76,17.47,0.81,0.13
ALVARADO,noviembre,2024,36.50500000000001,1039.5208799999998,12.34,10.62,22.8,0.99,1.0,0.98,-999.0,779.73,94.04,20.64,19.44,20.04,25.46,16.24,0.63,0.14
ALVARADO,diciembre,2024,21.0,660.3299999999999,12.85,10.12,21.99,0.95,0.97,0.94,-999.0,244.65,93.15,20.12,18.73,19.42,24.69,16.22,1.3,0.14
TURRIALBA,enero,2025,,,15.63,10.43,22.81,0.91,0.92,0.9,-999.0,122.3,91.29,19.89,18.14,19.01,24.42,14.9,1.42,0.14
TURRIALBA,febrero,2025,,,17.11,11.21,24.71,0.84,0.84,0.84,-999.0,57.69,88.61,19.99,17.7,18.85,26.03,15.61,1.46,0.15
TURRIALBA,marzo,2025,2.66,78.66,-999.0,-999.0,-999.0,0.71,0.71,0.72,-999.0,78.32,84.79,20.68,17.55,19.11,27.44,15.96,1.33,0.16
TURRIALBA,abril,2025,22.399999999999995,640.6650000000001,-999.0,-999.0,-999.0,0.76,0.77,0.79,-999.0,342.6,87.64,20.78,18.26,19.52,27.01,16.5,1.33,0.14
TURRIALBA,mayo,2025,22.575,637.767,-999.0,-999.0,-999.0,0.86,0.88,0.89,-999.0,364.74,92.25,21.6,20.04,20.82,26.25,16.62,0.97,0.13
TURRIALBA,junio,2025,46.13,1333.2870000000005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,julio,2025,53.305,1561.4009999999996,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,agosto,2025,7.7,227.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,septiembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,octubre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,noviembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TURRIALBA,diciembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,enero,2025,0.53,7.45,15.63,10.43,22.81,0.91,0.92,0.9,-999.0,122.3,91.29,19.89,18.14,19.01,24.42,14.9,1.42,0.14
OREAMUNO,febrero,2025,,,17.11,11.21,24.71,0.84,0.84,0.84,-999.0,57.69,88.61,19.99,17.7,18.85,26.03,15.61,1.46,0.15
OREAMUNO,marzo,2025,5.640000000000001,131.9,-999.0,-999.0,-999.0,0.71,0.71,0.72,-999.0,78.32,84.79,20.68,17.55,19.11,27.44,15.96,1.33,0.16
OREAMUNO,abril,2025,73.33900000000001,1802.2744800000005,-999.0,-999.0,-999.0,0.76,0.77,0.79,-999.0,342.6,87.64,20.78,18.26,19.52,27.01,16.5,1.33,0.14
OREAMUNO,mayo,2025,123.47999999999998,3050.5921200000003,-999.0,-999.0,-999.0,0.86,0.88,0.89,-999.0,364.74,92.25,21.6,20.04,20.82,26.25,16.62,0.97,0.13
OREAMUNO,junio,2025,93.07200000000002,2304.984744,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,julio,2025,43.155,1072.1440799999998,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,agosto,2025,1.4,34.776,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,septiembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,octubre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,noviembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
OREAMUNO,diciembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,enero,2025,,,15.63,10.43,22.81,0.91,0.92,0.91,-999.0,112.8,84.88,20.97,18.12,19.55,25.23,16.9,0.99,0.44
EL GUARCO,febrero,2025,0.7,13.248,17.11,11.21,24.71,0.83,0.82,0.85,-999.0,60.32,81.77,21.27,17.76,19.51,26.57,17.43,1.12,0.45
EL GUARCO,marzo,2025,1.4,29.808,-999.0,-999.0,-999.0,0.72,0.72,0.75,-999.0,106.03,79.12,22.1,17.85,19.97,28.61,16.83,1.06,0.49
EL GUARCO,abril,2025,1.19,21.528,-999.0,-999.0,-999.0,0.74,0.74,0.78,-999.0,270.67,81.47,22.21,18.53,20.37,28.22,18.26,1.0,0.46
EL GUARCO,mayo,2025,2.2749999999999995,44.2152,-999.0,-999.0,-999.0,0.88,0.89,0.91,-999.0,523.81,90.11,22.23,20.32,21.27,27.17,18.17,0.77,0.48
EL GUARCO,junio,2025,0.91,21.114,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,julio,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,agosto,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,septiembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,octubre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,noviembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
EL GUARCO,diciembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,enero,2025,,,15.63,10.43,22.81,0.91,0.92,0.9,-999.0,122.3,91.29,19.89,18.14,19.01,24.42,14.9,1.42,0.14
CARTAGO,febrero,2025,,,17.11,11.21,24.71,0.84,0.84,0.84,-999.0,57.69,88.61,19.99,17.7,18.85,26.03,15.61,1.46,0.15
CARTAGO,marzo,2025,9.240000000000002,211.968,-999.0,-999.0,-999.0,0.71,0.71,0.72,-999.0,78.32,84.79,20.68,17.55,19.11,27.44,15.96,1.33,0.16
CARTAGO,abril,2025,14.14,346.2282,-999.0,-999.0,-999.0,0.76,0.77,0.79,-999.0,342.6,87.64,20.78,18.26,19.52,27.01,16.5,1.33,0.14
CARTAGO,mayo,2025,15.574999999999998,379.224,-999.0,-999.0,-999.0,0.86,0.88,0.89,-999.0,364.74,92.25,21.6,20.04,20.82,26.25,16.62,0.97,0.13
CARTAGO,junio,2025,7.209999999999999,195.822,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,julio,2025,9.099999999999998,226.872,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,agosto,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,septiembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,octubre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,noviembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
CARTAGO,diciembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,enero,2025,7.0,181.33,15.63,10.43,22.81,0.91,0.92,0.9,-999.0,122.3,91.29,19.89,18.14,19.01,24.42,14.9,1.42,0.14
ALVARADO,febrero,2025,,,17.11,11.21,24.71,0.84,0.84,0.84,-999.0,57.69,88.61,19.99,17.7,18.85,26.03,15.61,1.46,0.15
ALVARADO,marzo,2025,26.739999999999995,596.4084,-999.0,-999.0,-999.0,0.71,0.71,0.72,-999.0,78.32,84.79,20.68,17.55,19.11,27.44,15.96,1.33,0.16
ALVARADO,abril,2025,95.92099999999996,2446.5743999999986,-999.0,-999.0,-999.0,0.76,0.77,0.79,-999.0,342.6,87.64,20.78,18.26,19.52,27.01,16.5,1.33,0.14
ALVARADO,mayo,2025,101.941,3172.63104,-999.0,-999.0,-999.0,0.86,0.88,0.89,-999.0,364.74,92.25,21.6,20.04,20.82,26.25,16.62,0.97,0.13
ALVARADO,junio,2025,94.213,3328.86636,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,julio,2025,89.502,3530.4595199999985,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,agosto,2025,5.249999999999999,163.116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,septiembre,2025,1.75,51.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,octubre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,noviembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
ALVARADO,diciembre,2025,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
